reaction_id,input_key,reaction_role,identifier_type,value
ord-62d2a6fe53094d4f9d23ca6c92514364,amine,REACTANT,SMILES,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4
ord-62d2a6fe53094d4f9d23ca6c92514364,aryl halide,REACTANT,SMILES,COC1=CC(=CC=C1)Br
ord-62d2a6fe53094d4f9d23ca6c92514364,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-62d2a6fe53094d4f9d23ca6c92514364,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-62d2a6fe53094d4f9d23ca6c92514364,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-62d2a6fe53094d4f9d23ca6c92514364,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-cf737b8f3d9340aca6130b04f75e7c21,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-cf737b8f3d9340aca6130b04f75e7c21,Solvent,SOLVENT,SMILES,C1COCCO1
ord-cf737b8f3d9340aca6130b04f75e7c21,amine,REACTANT,SMILES,COC(=O)CN1CCNCC1
ord-cf737b8f3d9340aca6130b04f75e7c21,aryl halide,REACTANT,SMILES,C1=CC(=CC=C1Br)Br
ord-cf737b8f3d9340aca6130b04f75e7c21,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-cf737b8f3d9340aca6130b04f75e7c21,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-cf737b8f3d9340aca6130b04f75e7c21,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-cf737b8f3d9340aca6130b04f75e7c21,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-498c0c75d66a47609408cbfbddaef8e5,Base,REAGENT,SMILES,CC(C)(C)[O-].[Na+]
ord-498c0c75d66a47609408cbfbddaef8e5,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-498c0c75d66a47609408cbfbddaef8e5,amine,REACTANT,SMILES,COC(=O)C1CCNCC1
ord-498c0c75d66a47609408cbfbddaef8e5,aryl halide,REACTANT,SMILES,CC1=C(C=CC(=C1)Br)F
ord-498c0c75d66a47609408cbfbddaef8e5,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-498c0c75d66a47609408cbfbddaef8e5,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-498c0c75d66a47609408cbfbddaef8e5,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-498c0c75d66a47609408cbfbddaef8e5,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-ce627b9c98e74957a0959e5bb6499f88,Base,REAGENT,SMILES,CC(C)(C)[O-].[Na+]
ord-ce627b9c98e74957a0959e5bb6499f88,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-ce627b9c98e74957a0959e5bb6499f88,amine,REACTANT,SMILES,CC(C)(C)OC(=O)N1CCNCC1
ord-ce627b9c98e74957a0959e5bb6499f88,aryl halide,REACTANT,SMILES,CN1CC2=C(C1=O)C=C(C=C2)Br
ord-ce627b9c98e74957a0959e5bb6499f88,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-ce627b9c98e74957a0959e5bb6499f88,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-ce627b9c98e74957a0959e5bb6499f88,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-ce627b9c98e74957a0959e5bb6499f88,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-b1c7bfb9b1414262b689b975ba465d86,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-b1c7bfb9b1414262b689b975ba465d86,Solvent,SOLVENT,SMILES,CC(C)(C)O
ord-b1c7bfb9b1414262b689b975ba465d86,amine,REACTANT,SMILES,C1COCCN1
ord-b1c7bfb9b1414262b689b975ba465d86,aryl halide,REACTANT,SMILES,C1=CC(=NC(=C1Br)Cl)Cl
ord-b1c7bfb9b1414262b689b975ba465d86,metal and ligand,CATALYST,SMILES,CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4
ord-b1c7bfb9b1414262b689b975ba465d86,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-b1c7bfb9b1414262b689b975ba465d86,metal and ligand,CATALYST,SMILES,CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4
ord-b1c7bfb9b1414262b689b975ba465d86,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-7a326b6af66842839478f845f091880c,Base,REAGENT,SMILES,CC(C)(C)[O-].[Na+]
ord-7a326b6af66842839478f845f091880c,Solvent,SOLVENT,SMILES,C1CCOC1
ord-7a326b6af66842839478f845f091880c,amine,REACTANT,SMILES,C1COCCN1
ord-7a326b6af66842839478f845f091880c,aryl halide,REACTANT,SMILES,C1=CC(=NC(=C1Br)Cl)Cl
ord-7a326b6af66842839478f845f091880c,metal and ligand,CATALYST,SMILES,CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4
ord-7a326b6af66842839478f845f091880c,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-7a326b6af66842839478f845f091880c,metal and ligand,CATALYST,SMILES,CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4
ord-7a326b6af66842839478f845f091880c,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-74d98b785957480d946a0d3ab89bccf5,Base,REAGENT,SMILES,CC(C)(C)[O-].[Na+]
ord-74d98b785957480d946a0d3ab89bccf5,amine,REACTANT,SMILES,C1CNCCC12OCCO2
ord-74d98b785957480d946a0d3ab89bccf5,aryl halide,REACTANT,SMILES,COC1=NC(=CC=C1)Br
ord-74d98b785957480d946a0d3ab89bccf5,metal and ligand,CATALYST,SMILES,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C
ord-74d98b785957480d946a0d3ab89bccf5,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-74d98b785957480d946a0d3ab89bccf5,metal and ligand,CATALYST,SMILES,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C
ord-74d98b785957480d946a0d3ab89bccf5,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-c6d710180f5249588ab02dc546a2ae67,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-c6d710180f5249588ab02dc546a2ae67,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-c6d710180f5249588ab02dc546a2ae67,amine,REACTANT,SMILES,C1=CC=C(C=C1)N
ord-c6d710180f5249588ab02dc546a2ae67,aryl halide,REACTANT,SMILES,COC(=O)C1=CC(=CC(=C1)Br)Br
ord-c6d710180f5249588ab02dc546a2ae67,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-c6d710180f5249588ab02dc546a2ae67,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-c6d710180f5249588ab02dc546a2ae67,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-c6d710180f5249588ab02dc546a2ae67,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-e2f4bb7b7a8a4f84a94e64c143c99234,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-e2f4bb7b7a8a4f84a94e64c143c99234,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-e2f4bb7b7a8a4f84a94e64c143c99234,amine,REACTANT,SMILES,C1=C(C=C(C=C1F)F)CN
ord-e2f4bb7b7a8a4f84a94e64c143c99234,aryl halide,REACTANT,SMILES,COC(=O)C1=CC=C(C=C1)Br
ord-e2f4bb7b7a8a4f84a94e64c143c99234,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-e2f4bb7b7a8a4f84a94e64c143c99234,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-e2f4bb7b7a8a4f84a94e64c143c99234,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-e2f4bb7b7a8a4f84a94e64c143c99234,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-a50a848eea9042a19d3b9efbefd39662,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-a50a848eea9042a19d3b9efbefd39662,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-a50a848eea9042a19d3b9efbefd39662,amine,REACTANT,SMILES,C1=C(C=C(C=C1F)F)CN
ord-a50a848eea9042a19d3b9efbefd39662,aryl halide,REACTANT,SMILES,COC(=O)C1=CC=C(C=C1)Br
ord-a50a848eea9042a19d3b9efbefd39662,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-a50a848eea9042a19d3b9efbefd39662,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-a50a848eea9042a19d3b9efbefd39662,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-a50a848eea9042a19d3b9efbefd39662,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-d7ba527a2d2d4d7591368f0e50bee26a,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-d7ba527a2d2d4d7591368f0e50bee26a,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-d7ba527a2d2d4d7591368f0e50bee26a,amine,REACTANT,SMILES,C1CNCC2=CC=CC=C21
ord-d7ba527a2d2d4d7591368f0e50bee26a,aryl halide,REACTANT,SMILES,COC(=O)C1=CC=C(C=C1)Br
ord-d7ba527a2d2d4d7591368f0e50bee26a,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-d7ba527a2d2d4d7591368f0e50bee26a,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-d7ba527a2d2d4d7591368f0e50bee26a,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-d7ba527a2d2d4d7591368f0e50bee26a,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-b03de5e7ee154175b8ccb76d7202e229,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-b03de5e7ee154175b8ccb76d7202e229,Solvent,SOLVENT,SMILES,COCCOC
ord-b03de5e7ee154175b8ccb76d7202e229,amine,REACTANT,SMILES,C1=CC(=CC=C1N)N2C=CN=C2
ord-b03de5e7ee154175b8ccb76d7202e229,aryl halide,REACTANT,SMILES,CN1CC(OC2=C(C1=O)C=CC(=N2)Cl)C3=CC=CC=C3
ord-b03de5e7ee154175b8ccb76d7202e229,metal and ligand,CATALYST,SMILES,C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4
ord-b03de5e7ee154175b8ccb76d7202e229,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-b03de5e7ee154175b8ccb76d7202e229,metal and ligand,CATALYST,SMILES,C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4
ord-b03de5e7ee154175b8ccb76d7202e229,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-f93da8755d504800bf04ba573750bf86,Base,REAGENT,SMILES,CC(C)(C)[O-].[K+]
ord-f93da8755d504800bf04ba573750bf86,Solvent,SOLVENT,SMILES,C1COCCO1
ord-f93da8755d504800bf04ba573750bf86,amine,REACTANT,SMILES,C1COCCN1
ord-f93da8755d504800bf04ba573750bf86,aryl halide,REACTANT,SMILES,CC1=C(C=CC=C1C(F)(F)F)CN2C(=NC3=C(C=C(C=C32)Br)C(=O)OC)C
ord-f93da8755d504800bf04ba573750bf86,metal and ligand,CATALYST,SMILES,CCCCP(CCCC)CCCC
ord-f93da8755d504800bf04ba573750bf86,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-f93da8755d504800bf04ba573750bf86,metal and ligand,CATALYST,SMILES,CCCCP(CCCC)CCCC
ord-f93da8755d504800bf04ba573750bf86,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-006fb353766e418abd7ffca7f96dda71,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-006fb353766e418abd7ffca7f96dda71,Solvent,SOLVENT,SMILES,C1COCCO1
ord-006fb353766e418abd7ffca7f96dda71,amine,REACTANT,SMILES,CCOC(=O)C1=CN=C(O1)N
ord-006fb353766e418abd7ffca7f96dda71,aryl halide,REACTANT,SMILES,C1=CC(=NC(=C1)Cl)C(F)(F)F
ord-006fb353766e418abd7ffca7f96dda71,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-006fb353766e418abd7ffca7f96dda71,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-006fb353766e418abd7ffca7f96dda71,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-006fb353766e418abd7ffca7f96dda71,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-8c2a9ba6590649f9b70909d38908193a,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-8c2a9ba6590649f9b70909d38908193a,Solvent,SOLVENT,SMILES,C1COCCO1
ord-8c2a9ba6590649f9b70909d38908193a,amine,REACTANT,SMILES,CCOC(=O)C1=CN=C(O1)N
ord-8c2a9ba6590649f9b70909d38908193a,aryl halide,REACTANT,SMILES,C1=CN=C(C=C1C#N)Cl
ord-8c2a9ba6590649f9b70909d38908193a,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-8c2a9ba6590649f9b70909d38908193a,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-8c2a9ba6590649f9b70909d38908193a,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-8c2a9ba6590649f9b70909d38908193a,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-43f679e964f04e22b49e850c529e3849,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-43f679e964f04e22b49e850c529e3849,Solvent,SOLVENT,SMILES,C1COCCO1
ord-43f679e964f04e22b49e850c529e3849,amine,REACTANT,SMILES,CCOC(=O)C1=CN=C(O1)N
ord-43f679e964f04e22b49e850c529e3849,aryl halide,REACTANT,SMILES,C1=CC=NC(=C1)Cl
ord-43f679e964f04e22b49e850c529e3849,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-43f679e964f04e22b49e850c529e3849,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-43f679e964f04e22b49e850c529e3849,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-43f679e964f04e22b49e850c529e3849,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-99625d03cee6403dbb604294d8ab8a9b,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-99625d03cee6403dbb604294d8ab8a9b,Solvent,SOLVENT,SMILES,C1COCCO1
ord-99625d03cee6403dbb604294d8ab8a9b,amine,REACTANT,SMILES,CCOC(=O)C1=CN=C(O1)N
ord-99625d03cee6403dbb604294d8ab8a9b,aryl halide,REACTANT,SMILES,C1=CC(=NC=C1[N+](=O)[O-])Cl
ord-99625d03cee6403dbb604294d8ab8a9b,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-99625d03cee6403dbb604294d8ab8a9b,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-99625d03cee6403dbb604294d8ab8a9b,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-99625d03cee6403dbb604294d8ab8a9b,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-daeef600c38146b5994b548902e1f20b,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-daeef600c38146b5994b548902e1f20b,Solvent,SOLVENT,SMILES,C1COCCO1
ord-daeef600c38146b5994b548902e1f20b,amine,REACTANT,SMILES,C1CC(NC1)C2=CC(=CC3=C2OC(=CC3=O)N4CCOCC4)C(=O)N5CCOCC5
ord-daeef600c38146b5994b548902e1f20b,aryl halide,REACTANT,SMILES,C1=CC(=CC=C1F)Br
ord-daeef600c38146b5994b548902e1f20b,metal and ligand,CATALYST,SMILES,C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4
ord-daeef600c38146b5994b548902e1f20b,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-daeef600c38146b5994b548902e1f20b,metal and ligand,CATALYST,SMILES,C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4
ord-daeef600c38146b5994b548902e1f20b,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-7137664b914247a99384dbf76411ea05,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-7137664b914247a99384dbf76411ea05,Solvent,SOLVENT,SMILES,C1COCCO1
ord-7137664b914247a99384dbf76411ea05,amine,REACTANT,SMILES,CCOC(=O)C1=CN=C(O1)N
ord-7137664b914247a99384dbf76411ea05,aryl halide,REACTANT,SMILES,CCOC(=O)C1=CN=C(C=C1)Cl
ord-7137664b914247a99384dbf76411ea05,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-7137664b914247a99384dbf76411ea05,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-7137664b914247a99384dbf76411ea05,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-7137664b914247a99384dbf76411ea05,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-0b0035404bff4099a5e08c9ac05b0329,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-0b0035404bff4099a5e08c9ac05b0329,Solvent,SOLVENT,SMILES,C1COCCO1
ord-0b0035404bff4099a5e08c9ac05b0329,amine,REACTANT,SMILES,CCOC(=O)C1=CN=C(O1)N
ord-0b0035404bff4099a5e08c9ac05b0329,aryl halide,REACTANT,SMILES,C1=C(N=C(C=N1)Cl)C#N
ord-0b0035404bff4099a5e08c9ac05b0329,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
